year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,18,0,0,1,1,-6.353,0.1794,-1.261,92.7,-23.08,92.94,NAIN,2035,0,0
2018,5,4,18,0,0,1,1,-6.36,0.1256,-1.283,92.65,-23.11,92.89,NAIN,2040,0,0
2018,5,4,18,0,0,1,1,-6.367,0.07371,-1.304,92.61,-23.13,92.83,NAIN,2044,0,0
2018,5,4,18,0,0,1,1,-6.374,0.02351,-1.325,92.56,-23.15,92.79,NAIN,2048,0,0
2018,5,4,18,0,0,1,1,-6.381,360,-1.345,92.52,-23.17,92.74,NAIN,2053,0,0
2018,5,4,18,0,0,1,1,-6.388,359.9,-1.364,92.47,-23.19,92.69,NAIN,2057,0,0
2018,5,4,18,0,0,1,1,-6.394,359.9,-1.382,92.43,-23.21,92.65,NAIN,2061,0,0
2018,5,4,18,0,0,1,1,-6.399,359.8,-1.399,92.39,-23.23,92.6,NAIN,2065,0,0
2018,5,4,18,0,0,1,1,-6.404,359.8,-1.415,92.35,-23.24,92.56,NAIN,2070,0,0
2018,5,4,18,0,0,1,1,-6.408,359.8,-1.429,92.32,-23.26,92.52,NAIN,2074,0,0
2018,5,4,18,0,0,1,1,-6.411,359.7,-1.442,92.28,-23.27,92.48,NAIN,2078,0,0
2018,5,4,18,0,0,1,1,-6.412,359.7,-1.454,92.25,-23.28,92.45,NAIN,2083,0,0
